"Целевая.Цена","Спальни","Ванные","Жилая площадь","Общая площадь","Количество этажей","Вид на воду","Просмотрены ранее","Состояние","Оценка риелтора","Площадь без подвала","Площадь подвала","Год постройки","Год реновации","Широта","Долгота"
"589450","4","2.5","3190","7941","2","0","0","3","10","3190","0","2005","0","47.353","-122.002"
"959000","3","2.5","3320","11875","1","0","0","5","10","3320","0","1979","0","47.7212","-122.26"
"440000","2","2.75","1100","1088","2","0","0","3","7","750","350","2006","0","47.6405","-122.324"
"522000","4","2.25","1800","8623","1","0","0","4","8","1360","440","1980","0","47.692","-122.184"
"875000","3","2.5","1820","6848","1","0","0","4","7","1820","0","1953","0","47.6287","-122.207"
"450000","2","1.75","840","3340","1","0","0","3","6","700","140","1912","0","47.6692","-122.359"
"500000","3","2.25","1710","4561","2","0","0","4","8","1710","0","1994","0","47.5691","-122.004"
"1470000","4","4","4930","22093","2","0","3","3","12","4930","0","2004","0","47.5874","-121.965"
"255000","4","2.5","1987","6000","2","0","0","3","7","1987","0","2011","0","47.2679","-122.255"
"663000","3","2","1480","3876","1","0","0","5","7","860","620","1928","0","47.6808","-122.382"
"410000","3","2","1400","45738","2","0","0","4","8","1400","0","1981","0","47.3624","-122.455"
"440000","4","2.75","2340","11034","1","0","0","3","8","1720","620","1967","0","47.7686","-122.278"
"636230","4","2.5","2840","6284","2","0","0","3","9","2840","0","2013","0","47.5135","-122.169"
"320000","3","1","1520","8870","1.5","0","0","4","7","1520","0","1951","0","47.7638","-122.317"
"387500","3","1","1560","14333","1","0","0","4","7","1560","0","1953","0","47.432","-122.348"
"1000000","4","2.5","2610","3277","1.5","0","0","5","8","1920","690","1922","0","47.6636","-122.33"
"540000","3","2","1470","1691","2","0","0","3","8","1000","470","2007","0","47.6743","-122.316"
"710000","3","2.5","2330","9160","2","0","0","3","9","2330","0","1997","0","47.5467","-122.181"
"575000","3","2.5","1870","3485","2","0","0","3","8","1870","0","2001","0","47.5493","-122.004"
"385000","3","2","1590","9912","2","0","0","3","8","1590","0","2000","0","47.3731","-122.43"
"1310000","4","2.5","2680","12215","1","1","4","3","9","1590","1090","1956","0","47.4396","-122.353"
"593700","3","2.5","2000","22000","2","0","0","3","8","2000","0","1979","0","47.59","-122.081"
"284000","3","2.25","1580","7034","1","0","0","4","7","1180","400","1989","0","47.3564","-122.04"
"834995","5","1.5","3360","5225","2","0","0","3","9","3360","0","2014","0","47.6072","-122.053"
"271900","3","1.75","1890","11875","1","0","0","3","7","1230","660","1979","0","47.4472","-121.774"
"593000","2","2.5","2000","2500","3","0","1","3","8","1810","190","1994","0","47.5788","-122.396"
"423500","3","2","1770","6000","1","0","3","3","7","1100","670","1984","0","47.5644","-122.29"
"255000","3","2.25","1740","10378","1","0","0","5","7","1740","0","1977","0","47.3815","-122.09"
"160000","3","1","880","8976","1","0","0","4","6","880","0","1966","0","47.3056","-122.368"
"890000","5","3.5","4490","6000","2","0","0","3","10","3200","1290","2006","0","47.5396","-122.073"
"469000","3","2.25","2070","9957","1","0","0","3","8","1440","630","1977","0","47.7766","-122.277"
"583000","4","2.5","1840","4011","2","0","0","3","9","1840","0","2005","0","47.6662","-122.083"
"247500","4","1.75","2290","7765","1","0","0","3","6","2290","0","1936","1953","47.4997","-122.353"
"305000","2","1","1290","3140","2","0","0","3","7","1290","0","2008","0","47.6971","-122.026"
"308000","3","2.5","1250","1150","2","0","0","3","8","1080","170","2009","0","47.5582","-122.363"
"1210000","4","3.5","3590","5335","2","0","2","3","9","3140","450","2006","0","47.6762","-122.267"
"589000","3","1","1110","6000","1.5","0","0","5","7","1110","0","1932","0","47.6496","-122.403"
"968000","6","2.75","3610","17580","1","0","4","5","9","2070","1540","1959","0","47.5739","-122.069"
"965000","4","2.5","3420","9575","2","0","0","3","11","3420","0","1994","0","47.5527","-122.095"
"261500","3","1","1130","3600","1","0","0","3","6","1130","0","1908","0","47.5978","-122.299"
"265000","4","2.5","1820","16103","2","0","0","3","7","1820","0","2004","0","47.3553","-122.196"
"173000","4","2","1200","8460","1","0","0","5","7","1200","0","1957","0","47.4413","-122.277"
"227500","3","1","1540","9450","1","0","0","4","7","1540","0","1960","0","47.3612","-122.315"
"620000","3","1.75","1480","2185","2.5","0","0","3","9","1480","0","2005","0","47.6945","-122.17"
"180000","5","1","1460","11726","1.5","0","0","3","6","1290","170","1936","0","47.5039","-122.361"
"899950","4","3.5","3290","5414","2","0","1","3","9","2360","930","2006","0","47.7074","-122.219"
"940000","4","1.5","2430","3600","2.5","0","0","3","8","2430","0","1980","0","47.6351","-122.285"
"345000","3","1.75","1380","10529","1","0","0","3","7","1380","0","1967","0","47.7119","-122.233"
"357000","3","1.5","1340","11744","1","0","0","2","7","1340","0","1950","0","47.4947","-122.36"
"190000","2","1","670","3101","1","0","0","4","6","670","0","1948","0","47.5546","-122.274"
"398500","2","2.5","1780","1311","3","0","0","3","8","1350","430","2005","0","47.6962","-122.34"
"625000","4","2.75","2140","4000","1","0","0","3","7","1190","950","1951","0","47.6792","-122.287"
"807500","4","2.5","3190","24170","2","0","0","3","10","3190","0","2002","0","47.6209","-122.052"
"940000","4","2.75","3770","24897","2","0","2","4","8","2550","1220","1964","0","47.5824","-122.078"
"225000","3","1.75","1350","9793","1","0","0","4","7","1350","0","1968","0","47.1981","-122.003"
"616000","4","2.5","2490","12929","2","0","0","3","9","2490","0","1983","0","47.6161","-122.021"
"412500","3","2","1680","5246","1","0","0","3","7","1680","0","2007","0","47.5206","-121.868"
"415000","5","2.75","2060","8906","1","0","0","4","7","1220","840","1978","0","47.5358","-122.289"
"325000","4","2.75","1960","8937","1","0","0","5","7","980","980","1954","0","47.451","-122.278"
"520000","4","2.5","2410","6440","1","0","0","3","8","1550","860","1974","0","47.7153","-122.191"
"695000","3","2.5","4560","17622","2","0","0","4","9","3800","760","1986","0","47.621","-122.03"
"420000","4","1.75","1940","11500","1","0","0","4","7","1090","850","1955","0","47.5774","-122.147"
"935000","4","3","3680","7105","2","0","2","3","10","2890","790","2008","0","47.6956","-122.311"
"750000","3","1.75","1590","8285","1","0","0","4","8","1590","0","1956","0","47.5855","-122.194"
"898500","4","2.75","2890","5000","1.5","0","0","3","8","1990","900","1911","2014","47.6768","-122.363"
"504200","2","1.5","1200","1687","3","0","0","3","8","1200","0","2008","0","47.6491","-122.334"
"667000","3","1.75","1370","1921","3","0","0","3","8","1370","0","2007","0","47.6595","-122.351"
"286000","4","2.5","2060","16000","2","0","0","3","6","2060","0","1993","0","47.2849","-122.251"
"486940","4","2.5","3250","13360","2","0","0","3","9","3250","0","2014","0","47.3524","-122.198"
"256400","3","1.5","1490","7800","1","0","0","3","7","1010","480","1963","0","47.3431","-122.304"
"569950","4","3.5","2700","443440","1.5","0","0","3","8","2700","0","1948","1997","47.333","-122.098"
"330490","3","2.75","1440","7350","1","0","0","4","7","1040","400","1980","0","47.4431","-122.138"
"262500","3","1.5","1610","10291","1","0","0","4","7","1610","0","1961","0","47.2025","-121.999"
"401000","3","1","1120","8321","1","0","0","4","6","1120","0","1941","1987","47.5631","-122.091"
"403500","3","1","1830","8004","1","0","0","3","8","1200","630","1960","0","47.7259","-122.297"
"405000","3","2","1660","8174","1","0","0","3","7","830","830","1981","0","47.7103","-122.199"
"705000","5","3","2380","5000","2","0","0","5","7","2380","0","1909","0","47.6722","-122.389"
"895000","4","3","3570","10273","1.5","0","3","3","9","2630","940","1935","2007","47.6394","-122.077"
"210000","3","1","920","6612","1","0","0","3","6","920","0","1948","0","47.548","-122.284"
"579950","4","2.5","2880","213444","1","0","0","5","8","2140","740","1984","0","47.2887","-122.109"
"895000","3","2","2160","105415","1","0","0","3","10","2160","0","1991","0","47.4806","-122.152"
"369000","3","2.25","1820","99752","1","0","0","4","7","1820","0","1969","0","47.2838","-122.006"
"885000","4","2.75","2730","3560","1.5","0","0","3","8","1550","1180","1921","2007","47.6737","-122.304"
"383000","3","1.5","1340","7725","1","0","0","4","8","1340","0","1967","0","47.5389","-122.173"
"682000","4","2.5","3600","203425","2","0","0","3","9","3400","200","1979","0","47.7597","-122.018"
"585000","4","2.5","3110","6479","2","0","0","3","9","3110","0","2005","0","47.5408","-121.861"
"592500","2","2","1340","5350","1.5","0","0","3","8","1340","0","1941","0","47.6384","-122.403"
"385000","3","2.25","1630","1598","3","0","0","3","8","1630","0","2008","0","47.6904","-122.347"
"436500","5","3","3110","12429","1","0","0","3","8","1790","1320","1977","0","47.7463","-122.213"
"1000000","6","2.75","3600","9675","1","0","2","4","9","1940","1660","1977","0","47.5726","-122.213"
"343000","2","1.5","1040","8526","1","0","0","5","6","1040","0","1953","0","47.7349","-122.295"
"225000","3","2","1700","11475","1","0","0","5","6","970","730","1945","0","47.4851","-122.338"
"635000","4","2.5","2080","11176","1","0","0","5","8","2080","0","1954","0","47.7107","-122.289"
"449950","4","2.75","2320","4344","2","0","0","3","8","2320","0","2012","0","47.4862","-122.163"
"1230000","4","2.25","3070","16028","1","0","3","3","9","1870","1200","1976","0","47.5271","-122.228"
"269500","3","1.75","1840","7412","1","0","0","4","7","1240","600","1976","0","47.3933","-122.188"
"263950","3","1.75","1700","11613","1","0","0","5","7","1180","520","1977","0","47.2874","-122.187"
"680000","1","2.5","1820","3008","2","0","0","3","7","1090","730","1910","2004","47.6529","-122.339"
"350000","2","1","740","7680","1","0","0","4","6","740","0","1922","0","47.5245","-122.371"
"1880000","4","3.25","3930","10929","2","0","0","3","10","3930","0","2006","0","47.6259","-122.194"
"389000","3","1","1280","9630","1","0","0","3","7","1280","0","1968","0","47.7677","-122.163"
"392000","4","2.5","2130","4000","2","0","0","3","8","2130","0","2014","0","47.5108","-122.362"
"325000","2","1","1400","10800","1","0","0","4","7","1400","0","1974","0","47.7726","-122.21"
"875000","3","2.5","2520","3750","2","0","1","4","9","2520","0","1995","0","47.5671","-122.404"
"480000","3","2.5","2360","9005","1","0","0","5","7","1340","1020","1929","0","47.7076","-122.337"
"255000","3","2.5","1610","6176","2","0","0","3","7","1610","0","1994","0","47.3657","-122.173"
"115000","3","1","1080","6250","1","0","0","2","5","1080","0","1950","0","47.5045","-122.33"
"1080000","5","3.5","3740","11340","2","0","0","3","10","3740","0","2013","0","47.6628","-122.143"
"491500","4","1.75","2190","125452","1","0","2","3","9","2190","0","1968","0","47.2703","-122.069"
"555000","4","2.5","3310","6500","2","0","0","3","8","3310","0","2012","0","47.515","-121.87"
"349000","4","2.5","1830","4694","2","0","0","3","7","1830","0","2003","0","47.3573","-122.016"
"2070000","4","3.75","4350","7965","2","0","0","3","10","4350","0","2013","0","47.6289","-122.205"
"330000","3","1.75","1320","9675","1.5","0","0","4","7","1320","0","1970","0","47.5695","-121.902"
"1250000","4","3.5","3190","6000","1.5","0","3","4","9","2410","780","1912","0","47.5846","-122.29"
"441750","2","1.5","1020","1060","3","0","0","3","8","1020","0","2008","0","47.6801","-122.348"
"320000","2","1","950","4000","1","0","0","3","6","950","0","1910","0","47.5728","-122.312"
"544000","4","2.5","2030","3974","2","0","0","3","8","2030","0","1994","0","47.5692","-122.006"
"465950","4","2.5","2340","6896","2","0","0","3","7","2340","0","2001","0","47.4896","-122.14"
"192500","3","1.75","1420","7205","1","0","0","3","7","1420","0","1986","0","47.3555","-122.175"
"548000","2","2","1370","1878","3","0","0","3","8","1370","0","2004","0","47.6721","-122.387"
"270000","3","1.75","1260","7500","1","0","0","3","6","840","420","1947","0","47.772","-122.323"
"520000","3","1.5","1580","8841","1.5","0","0","5","7","1180","400","1923","0","47.6931","-122.352"
"650000","4","2.25","2330","7220","2","0","1","3","8","1600","730","1988","0","47.7764","-122.386"
"565000","4","1.5","2190","8296","2","0","0","3","7","2190","0","1935","1963","47.5158","-122.385"
"265000","3","2.5","1340","10290","1","0","0","4","7","1140","200","1981","0","47.3553","-122.149"
"380000","3","2.5","1880","6047","2","0","0","3","8","1880","0","1993","0","47.3722","-122.044"
"660000","4","2.25","3180","13653","2","0","0","3","9","3180","0","1978","0","47.6316","-122.05"
"500000","3","1.75","1700","6120","1","0","0","3","7","1700","0","1952","0","47.5807","-122.397"
"299000","2","1.75","1270","7800","1","0","0","4","7","890","380","1981","0","47.4438","-122.134"
"552100","3","3","1330","1379","2","0","0","4","8","1120","210","2005","0","47.6126","-122.313"
"489000","3","2","1510","3000","1","0","0","4","7","910","600","1972","0","47.6804","-122.319"
"779000","2","2.25","2130","5920","1","0","0","3","8","1830","300","1950","0","47.6792","-122.275"
"229900","3","1","1010","8848","1","0","0","4","7","1010","0","1968","0","47.2742","-122.299"
"375000","3","1.5","1370","9720","2","0","0","3","7","1370","0","1968","0","47.7302","-122.197"
"439000","2","2.5","1350","944","2","0","0","3","9","870","480","2004","0","47.5591","-122.385"
"320000","4","1","1460","7200","1.5","0","0","4","7","1460","0","1955","0","47.7602","-122.306"
"839000","3","2.5","3200","203425","1","0","0","3","10","3200","0","2000","0","47.7614","-122.015"
"660000","3","2","2080","5750","1","0","0","5","7","1040","1040","1926","0","47.5791","-122.392"
"386000","4","2.5","2810","11897","2","0","0","3","8","2810","0","2003","0","47.3251","-122.186"
"415000","2","1.75","1340","4664","1","0","0","3","8","1340","0","2004","0","47.7182","-122.034"
"464000","5","2","2000","3000","1.5","0","0","3","6","1200","800","1931","0","47.6028","-122.298"
"535000","3","2.5","2510","5544","2","0","0","3","7","2510","0","2001","0","47.6903","-122.042"
"325000","6","2","2780","13950","2.5","0","0","4","7","2780","0","1955","1964","47.3738","-122.226"
"585000","3","1","1350","4800","1.5","0","0","3","7","1350","0","1928","0","47.5749","-122.412"
"625000","3","2.5","1730","1301","3","0","0","3","9","1730","0","2011","0","47.653","-122.352"
"649500","4","3","3150","6599","2","0","0","3","9","3150","0","2008","0","47.5279","-122.199"
"355000","4","2.75","2050","4000","2","0","0","3","8","2050","0","2014","0","47.3522","-122.275"
"406000","2","2","1110","1095","3","0","0","3","7","980","130","2008","0","47.5494","-122.388"
"650000","2","1","1280","6000","1","0","0","3","7","1280","0","1965","0","47.6339","-122.282"
"481000","3","2","2580","15653","1.5","0","0","3","9","2580","0","1990","0","47.4561","-122.361"
"275000","4","2.5","2180","11132","1","0","0","4","8","1620","560","1978","0","47.3187","-122.367"
"219000","4","1","1370","5339","1.5","0","0","4","6","1370","0","1948","0","47.5046","-122.3"
"355000","4","1.75","2040","15000","1","0","0","4","7","1360","680","1967","0","47.3107","-122.189"
"687500","4","1.75","2330","5000","1.5","0","0","4","7","1510","820","1929","0","47.6823","-122.368"
"308000","4","2.5","2020","7277","2","0","0","3","8","2020","0","1993","0","47.4318","-122.19"
"271675","3","1.75","2140","13068","1","0","0","4","7","1460","680","1974","0","47.3099","-122.197"
"420000","3","2.5","2140","3821","2","0","0","3","8","2140","0","2005","0","47.5541","-121.995"
"640000","4","2","2310","31850","1.5","0","0","4","8","2310","0","1984","0","47.7713","-122.122"
"505000","2","1","1000","4640","1","0","2","3","7","1000","0","1915","0","47.5659","-122.389"
"360000","3","1","1570","9467","1","0","0","3","7","1570","0","1954","0","47.7683","-122.359"
"930000","4","3","2900","10400","1","0","3","5","8","1530","1370","1959","0","47.5854","-122.114"
"239900","4","2.25","1860","7000","1","0","0","3","8","1120","740","1979","0","47.3127","-122.339"
"518380","4","2.5","2810","4500","2","0","0","3","9","2810","0","2014","0","47.3552","-122.023"
"650000","3","2.5","2320","5284","2","0","0","3","8","2320","0","2004","0","47.591","-122.017"
"421200","3","2.5","1440","3060","2","0","0","3","7","1440","0","2003","0","47.6821","-122.035"
"430000","3","1.5","1690","9708","1.5","0","0","5","7","1690","0","1954","0","47.5732","-122.136"
